ds,category,yhat,yhat_lower,yhat_upper
2017-03-26,stationery,387.94426232160157,-71.45978517385647,856.6779770409589
2017-03-27,stationery,425.203986746848,-42.29255738740786,880.7373127979357
2017-03-28,stationery,483.93614857868255,-18.30570781463956,938.0790304312342
2017-03-29,stationery,372.8568599285467,-99.1546647445547,828.1372455729173
2017-03-30,stationery,475.5030059753193,21.958721420937685,955.5490236154341
2017-03-31,stationery,416.64352445367433,-2.6104496996941693,922.3390063448273
2017-04-01,stationery,411.4572477344262,-67.43544100484947,864.0413472708178
2017-04-02,stationery,412.7329962598215,-42.99519478682753,874.6062717571318
2017-04-03,stationery,446.563268229978,-12.031660048256034,962.7344324997163
2017-04-04,stationery,501.15530881552667,15.416899667956226,957.0333377989871
2017-04-06,stationery,482.84372845124744,-19.590981374048763,943.79987340489
2017-04-07,stationery,418.54618364771903,-28.75722535808287,917.3584779639207
2017-04-08,stationery,407.80331380097414,-63.67797132786732,853.5247378215823
2017-04-09,stationery,403.5682180024554,-39.14167315273682,913.7478682077468
2017-04-10,stationery,432.095259632048,-49.09789791940388,919.4573287989867
2017-04-11,stationery,481.7467018399948,12.454618976239104,938.241375507311
2017-04-13,stationery,455.20261668004866,-23.136189794908432,913.5900646676535
2017-04-14,stationery,387.8526361823122,-100.33382757437028,834.9316296432978
2017-04-15,stationery,374.8924673163774,-95.31299747523947,804.602777482216
2017-04-16,stationery,369.34052459631,-90.89519790128318,855.7470404956601
2017-04-19,stationery,329.00265296466307,-144.82209912326107,807.2352230597321
2017-04-20,stationery,425.111156498862,-13.577915395679561,921.9980465629167
2017-04-21,stationery,361.01547469828216,-92.44165326071648,837.2151551335267
2017-04-22,stationery,352.057883258557,-164.42964331726216,826.9481259543597
2017-04-23,stationery,351.14831420769724,-134.34245663860804,789.7570129110784
2017-04-24,stationery,384.4549000504171,-61.48414597492958,868.1815295878961
2017-04-25,stationery,440.2131643501701,-46.61358528107216,919.6916546565892
2017-04-26,stationery,327.2492903771471,-133.06097089756835,773.820644344875
2017-04-27,stationery,429.1780302470512,-11.048914918660932,920.7170065017318
2017-04-28,stationery,370.8119988087125,-130.4825933535553,811.7981516635635
2017-04-29,stationery,367.3384899801815,-78.86358044879255,804.6620878591283
2017-04-30,stationery,371.51952855882587,-113.43942218315377,834.4207499067361
2017-05-01,stationery,409.38649969583514,-78.97772802152802,884.580146032013
2017-05-02,stationery,469.05310976242555,5.677236460390025,956.4091439923681
2017-05-03,stationery,359.2420079009642,-93.76441254757266,795.64379059833
2017-05-05,stationery,406.53730264802596,-54.56657508783182,876.2184373353489
2017-05-06,stationery,403.55057414849665,-47.19124431762289,861.3626667130977
2017-05-09,stationery,501.1888240826905,36.12628641531201,971.0626766702279
2017-05-10,stationery,388.3178347888703,-75.4703947584522,893.4750048011452
2017-05-11,stationery,488.78299754962404,-9.870617427785538,1018.5894171633406
2017-05-12,stationery,427.44870231651936,-21.761012423458606,882.9154672499104
2017-05-13,stationery,419.59606803900687,-25.9078789842885,923.9298295660769
2017-05-15,stationery,449.2222768346844,-39.346854143584395,935.7749565074737
2017-05-16,stationery,501.2156555819757,22.696701514301868,986.822328273368
2017-05-17,stationery,383.0492274411013,-64.7144432070408,857.0596221971401
2017-05-18,stationery,478.50086911515916,28.889248854494795,986.8160663733148
2017-05-19,stationery,412.5824916669875,-71.4845154217597,896.4203559918146
2017-05-20,stationery,400.7113912592847,-69.78967131738968,831.9657167765849
2017-05-21,stationery,395.9039858104921,-104.20613869788784,915.0790867164401
2017-05-22,stationery,424.4634513574824,-64.40846192690839,916.6091359772769
2017-05-23,stationery,474.7852015175495,-6.594058366059496,948.47997255767
2017-05-24,stationery,355.8757419720275,-120.20199487831235,828.3109167913027
2017-05-25,stationery,451.5455817663821,8.162096125538186,989.5559245295054
2017-05-26,stationery,386.8130809498515,-71.41716670759358,885.8646352304318
2017-05-27,stationery,377.0755197303156,-126.72871884350543,841.1198112367506
2017-05-28,stationery,375.3032564779563,-124.47834102125708,886.0189119778968
2017-05-29,stationery,407.7284837054447,-61.58495527589389,865.2755978725561
2017-05-30,stationery,462.65248105689574,17.029919921014336,975.8583531940394
2017-05-31,stationery,348.96686397773783,-125.1366847529591,832.2153352499622
2017-06-01,stationery,450.34943912423114,-29.5665088897297,927.5494224898761
2017-06-02,stationery,391.6714695408325,-103.55034608407738,874.7262602264246
2017-06-03,stationery,388.17254465598614,-78.87686427517264,845.5753826649411
2017-06-04,stationery,392.6588239811066,-64.36431824372748,859.9159119567737
2017-06-05,stationery,431.1960495402956,-50.79567636728815,848.1179597030159
2017-06-06,stationery,491.92112916199125,-1.2138224388555616,978.177009943413
2017-06-07,stationery,383.5676625385646,-66.0959809090818,839.2163082126464
2017-06-08,stationery,489.6659174494173,34.731577915686835,964.5458825407055
2017-06-09,stationery,434.95395147831744,-40.2641173759119,925.0109613876873
2017-06-10,stationery,434.55597532111204,-11.929274831377253,904.560076544098
2017-06-11,stationery,441.18363742836596,-33.37696751342082,899.6625577128171
2017-06-12,stationery,480.83154797241247,-6.4351688364918065,955.063700886483
2017-06-13,stationery,541.5907812108355,123.8231177511194,991.038522505045
2017-06-14,stationery,432.1756806696344,-23.29068163462559,924.1944079728054
2017-06-15,stationery,536.1244425185641,69.08074100788428,1022.0323712949067
2017-06-16,stationery,478.2101647605365,1.092103062281222,939.7418233661155
2017-06-17,stationery,473.6184507646706,-24.255921904339917,941.3479071627005
2017-06-18,stationery,475.1472798075605,-1.1398049206118672,935.8535118565331
2017-06-19,stationery,508.90049475590746,36.18928243322793,997.6183051422408
2017-06-20,stationery,563.0987005649266,123.71729588128956,1048.9002746411904
2017-06-21,stationery,446.6029654259511,-45.67684755043558,934.8586998618969
2017-06-22,stationery,543.111880685486,77.3899818846127,1000.9572389607001
2017-06-23,stationery,477.568750914921,43.77251658923671,942.913295323977
2017-06-24,stationery,465.3351114543263,23.15201843810254,928.4073020244186
2017-06-25,stationery,459.3863767736517,-1.412085120922016,914.8789165862291
2017-06-26,stationery,486.0010802957311,-27.212781824052787,976.7576429856597
2017-06-28,stationery,411.10388187157525,-63.082978155384204,880.3600951880998
2017-06-29,stationery,502.450757669544,46.50756135581945,972.7629879529981
2017-06-30,stationery,432.67580993714967,-72.66363845585464,898.4633945060591
2017-07-01,stationery,417.2439670853225,-53.90001366816644,884.6850394104332
2017-07-02,stationery,409.2107546249381,-60.7813896952181,888.3768256988075
2017-07-03,stationery,434.90969821812035,-43.82634346353355,899.4434578993902
2017-07-04,stationery,482.75781746206155,29.24516325797359,977.9188182897459
2017-07-05,stationery,361.77446108086485,-80.82094847750527,802.5647300061223
2017-07-06,stationery,455.77547880823374,-31.440582344956297,888.6974235149632
2017-07-07,stationery,389.7769140605983,-52.56034558772045,866.1796813269539
2017-07-08,stationery,379.1671400456352,-75.74290781310984,813.6008121305815
2017-07-09,stationery,376.9019387492385,-106.66416252979752,825.1681474548496
2017-07-10,stationery,409.19425437324884,-36.34501252705356,888.8806566098978
2017-07-11,stationery,464.32249613491604,-17.751267012858158,947.0292640540708
2017-07-12,stationery,351.1528365710821,-106.85734391704185,809.1573100542271
2017-07-13,stationery,453.33608669931186,-6.3301761733109085,905.8627758733028
2017-07-14,stationery,395.715915341868,-76.22456539851565,847.4838668487766
2017-07-15,stationery,393.5045770250621,-62.640733557915844,876.6790747437512
2017-07-16,stationery,399.48189124147075,-117.19446206809246,861.8731983466298
2017-07-18,stationery,502.23962240012895,28.72176947274742,939.7047756560996
2017-07-19,stationery,395.84737519455217,-102.73208521403437,885.8189142573233
2017-07-20,stationery,504.0243219518099,35.658904209715494,937.2026026907917
2017-07-21,stationery,451.4927931271626,-56.17326371792168,913.0362109448215
2017-07-22,stationery,453.363377999109,19.153349412298176,925.1673542257583
2017-07-23,stationery,462.33585290553106,17.976342787608438,903.6463784942569
2017-07-25,stationery,567.6197073616742,140.86993554343726,1034.2945429481701
2017-07-26,stationery,460.69687149402,-13.538954500359992,898.2607081768132
2017-07-27,stationery,567.1735077912972,97.06296662200828,1042.4379034882372
2017-07-28,stationery,511.8111184896784,76.33695678341218,1011.3893049152267
2017-07-29,stationery,509.78186246839704,81.71575720008377,958.6987499583126
2017-07-30,stationery,513.8678662800821,44.796559360855156,966.6261149498854
2017-07-31,stationery,550.1542469351447,90.46733554022146,1001.8619867220295
2017-08-01,stationery,606.8396646753189,174.56881366874342,1088.6769541651834
2017-08-02,stationery,492.75981916636437,38.83083905527225,995.0806881513458
2017-08-03,stationery,591.58446189306,112.48385522037151,1072.5357646989642
2017-08-04,stationery,528.2247072849863,52.75196209574374,1008.635780868842
2017-08-05,stationery,518.0068450660917,40.878769205396274,1016.7335605201362
2017-08-06,stationery,513.8684561640825,39.71023992345747,966.1865038793254
2017-08-07,stationery,542.0482855457074,85.94417025240661,1009.4041677419225
2017-08-08,stationery,590.8937556461522,110.98791678665515,1033.200805574773
2017-08-09,stationery,469.3815948125545,-37.18321219177368,907.845712622883
2017-08-10,stationery,561.3122089003316,87.28126383905793,1023.608244628848
2017-08-11,stationery,491.7146272866791,51.87910791734914,970.8069086975945
2017-08-12,stationery,476.0182670537274,27.352186774531415,964.203808459357
2017-08-13,stationery,467.21244458143025,17.931735490873542,949.5043945427417
2017-08-14,stationery,491.6396440935411,-5.529667142387241,984.4882932827346
2017-08-15,stationery,537.6973799948641,63.60160916004805,1022.5987945007166
2017-08-16,stationery,414.39319771555273,-66.54566355115149,870.1186481645949
2017-08-17,stationery,505.53890874820524,44.167177947871295,963.9660272342734
2017-08-18,stationery,436.15578831749076,-32.793262017483826,919.7380982230127
2017-08-19,stationery,421.6469628398041,-38.83027481782243,890.1259145643313
2017-08-20,stationery,414.99279922901627,-43.100201729056124,860.2016974914212
2017-08-21,stationery,442.4407446340706,-22.199799493425843,921.5647692881286
2017-08-22,stationery,492.31348160627624,41.86538533521544,976.9394008518286
2017-08-23,stationery,373.5308415625579,-96.51871581910757,824.7467261465578
2017-08-24,stationery,469.8060613843079,17.895851969112204,939.2695474576469
2017-08-25,stationery,406.0531607263927,-43.09572551963037,880.5328983613744
2017-08-26,stationery,397.56162123359775,-69.76027364983858,867.6140189032815
2017-08-27,stationery,397.1941333535276,-87.59636347193366,840.757147221223
2017-08-28,stationery,431.0788133916159,-53.27518928752497,896.900277019969
2017-08-29,stationery,487.4197111676741,-25.244939984559654,951.7759765937487
2017-08-30,stationery,375.0210084609623,-96.88522497394527,822.3950752572175
2017-08-31,stationery,477.4854530837742,7.329996188234266,907.9914445345444
2017-09-01,stationery,419.60412136663206,-51.350869868748376,858.4198209938265
2017-09-02,stationery,416.59189707000365,-54.46732681914641,864.6553435109416
2017-09-03,stationery,421.227923427248,-23.842956001629112,893.3317590418333
2017-09-04,stationery,459.5688861124403,28.60919624978438,922.0425599056244
2017-09-05,stationery,519.7606872929412,41.227204159560635,1026.2452684997206
2017-09-06,stationery,410.56354335317064,-53.40297735233247,878.2216709527864
2017-09-07,stationery,515.5510402072514,77.06694040860079,971.0051957010357
2017-09-08,stationery,459.5198807188588,-4.712515151116119,924.1330361346718
2017-09-09,stationery,457.66647063652664,-0.09732130449005574,917.2915517545191
2017-09-10,stationery,462.7860824540203,16.23280924876656,931.0088047668722
2017-09-11,stationery,500.9659822185423,-5.89932696272642,992.905380207561
2017-09-12,stationery,560.3963306266905,66.29981449052126,1032.7715676232108
2017-09-13,stationery,449.89425816120774,-8.326221592021612,915.6931349957569
2017-09-14,stationery,553.1016669693703,82.66307590427252,1020.6542396040322
2017-09-15,stationery,494.89351619606504,19.347518800906887,937.3227056867782
2017-09-16,stationery,490.55276246559674,35.00367744535704,909.2013225789158
2017-09-17,stationery,492.9677230106058,28.6614306062534,938.4925198028468
2017-09-18,stationery,528.3232770267417,19.63724735052852,973.1760810016401
2017-09-19,stationery,584.8852801455893,115.15341252494423,1083.188269375456
2017-09-20,stationery,471.59597185315556,9.741326226580755,966.3155320488036
2017-09-21,stationery,572.196272982192,131.57727042208126,1030.1273595973155
2017-09-22,stationery,511.65645798399055,50.206487101258794,998.7037491704115
2017-09-23,stationery,505.3490650946855,32.72966839327336,975.871251370078
2017-09-24,stationery,506.24431804658104,32.65977039530307,1009.5186645539229
2017-09-25,stationery,540.5995113276966,43.563595190198235,1029.6824228763344
2017-09-26,stationery,596.7662382632079,96.83465287109169,1059.6293399775789
2017-09-27,stationery,483.71092959093585,-28.67581657597755,969.9317693660269
2017-09-28,stationery,585.2093221432301,135.14379425562322,1035.1442048095637
2017-09-29,stationery,526.2516791856387,49.40702774144285,1000.4250177285777
2017-09-30,stationery,522.2149957868063,57.43793606812106,1012.6181347166577
2017-10-01,stationery,526.0580141635621,35.38535623222705,992.3801008614137
2017-10-02,stationery,564.0105166507966,116.67767913327798,1049.1896546720882
2017-10-03,stationery,624.3807859736944,178.10912635103168,1073.3334716767106
2017-10-04,stationery,516.0767051164092,65.64149073046367,996.4189718429118
2017-10-05,stationery,622.8011149243705,147.70471530465107,1073.5838647794387
2017-10-06,stationery,569.45824306518,114.6655237442165,1061.7529831732725
2017-10-07,stationery,571.3274232180565,69.64737086149557,994.3217192615679
2017-10-08,stationery,581.2018647243441,116.11834637838172,1030.5245292764798
2017-10-09,stationery,625.2541302354367,144.9295117665079,1074.6626057427377
2017-10-10,stationery,691.6717416732362,214.9837423536081,1149.032042494923
2017-10-11,stationery,589.2387820089857,133.94114483050933,1079.7729746185332
2017-10-12,stationery,701.5338478968334,227.01006201630037,1138.545287332411
2017-10-13,stationery,653.3391601256883,168.82563620295022,1166.065330763118
2017-10-14,stationery,659.816996716098,140.45152065810623,1111.507121914659
2017-10-15,stationery,673.7091954904683,179.36047976553155,1135.7273967094725
2017-10-16,stationery,721.0311073483178,237.51790487257625,1179.6390016024613
2017-10-17,stationery,789.8837965821963,356.7592775685745,1247.7122928388549
2017-10-18,stationery,688.9798620349468,184.50683134440035,1166.9943899458594
2017-10-19,stationery,801.8433953975102,317.69068438430514,1274.631906654571
2017-10-20,stationery,753.2207872390939,259.9624932352389,1220.6511240756738
2017-10-21,stationery,758.2584975850422,292.7136976247369,1208.821103253064
2017-10-22,stationery,769.7034960502299,333.4720053929371,1259.6600961113372
2017-10-24,stationery,878.0903094814965,439.5464789519128,1352.3258243433704
2017-10-25,stationery,771.9630114562076,276.46035687564074,1214.8900180770463
2017-10-26,stationery,878.8292049140439,399.5626175838839,1339.2512848558704
2017-10-27,stationery,823.4511415369941,372.571451560606,1302.6662206244011
2017-10-28,stationery,821.19239541818,362.5666681372253,1286.9979941912566
2017-10-29,stationery,824.9394736053895,389.0251030832993,1312.8945943699198
2017-10-30,stationery,860.8857626703497,355.244996270525,1348.1716571634688
2017-10-31,stationery,917.3407343322781,400.76933415864926,1373.0336213036783
2017-11-01,stationery,803.2520050482585,353.48675399088427,1272.066892030766
2017-11-02,stationery,902.400826790872,456.0603621078066,1357.2921309607223
2017-11-03,stationery,839.8077987518176,372.76215372869615,1277.3825004563769
2017-11-04,stationery,830.9050129955801,362.327972996692,1324.8043599471314
2017-11-05,stationery,828.7304506593204,392.08469969623553,1268.5813442877459
2017-11-06,stationery,859.6161003693885,373.61522378680553,1309.1025724888693
2017-11-07,stationery,911.9937049818222,451.4911683659803,1380.0027224448195
2017-11-08,stationery,794.9136375963878,345.00652525760563,1277.6416654932434
2017-11-09,stationery,892.2375653519575,412.6213100984418,1345.027748317927
2017-11-10,stationery,829.0417659974322,344.9006651284785,1337.9764467300322
2017-11-11,stationery,820.7873774696461,330.7595744450672,1256.2733322034644
2017-11-12,stationery,820.5134543722235,344.42596322558217,1288.1772268015093
2017-11-13,stationery,854.5243487402638,385.8250261858893,1290.2145286009893
2017-11-14,stationery,911.1953538802336,424.6067866192158,1361.2377059141231
2017-11-15,stationery,799.3639012002881,294.5217558073411,1260.8914209108398
2017-11-16,stationery,902.9081196623345,434.8868679555753,1369.651012719097
2017-11-17,stationery,846.7673155448881,392.9744403398294,1345.172261595378
2017-11-18,stationery,846.242920384453,382.0723435570474,1324.5956079829516
2017-11-19,stationery,854.1945903821631,402.9794780396211,1342.6917431707673
2017-11-20,stationery,896.7311465444732,412.1607642136111,1392.9561115500019
2017-11-21,stationery,962.0202230931893,461.9194127586301,1452.8725427056822
2017-11-22,stationery,858.8120601360831,412.32531639085533,1367.0563203614001
2017-11-23,stationery,970.6380087079494,495.55843913811714,1437.9026095072331
2017-11-24,stationery,922.2204988745053,451.1792720552559,1386.191210166029
2017-11-25,stationery,928.6506151727021,436.4705145850607,1407.6331448194176
2017-11-26,stationery,942.5889984459604,479.7064972546986,1408.820667298245
2017-11-27,stationery,989.9614210756951,489.26741481219767,1466.5992641808086
2017-11-28,stationery,1058.7727922740441,568.2945955365979,1534.6117642039858
2017-11-29,stationery,957.6349231799838,464.66471892670694,1436.175404817856
2017-11-30,stationery,1069.9685209108545,624.0542279701881,1515.5193608635868
2017-12-01,stationery,1020.4160731943266,579.9082912354307,1508.193731498557
2017-12-02,stationery,1024.021690991144,539.1811169828209,1523.8616612284754
2017-12-03,stationery,1033.4335656373564,603.3006754554623,1495.9143845159322
2017-12-04,stationery,1074.442697825545,608.5451659449309,1533.8309380378205
2017-12-05,stationery,1135.2698423117824,659.2004494575976,1606.8087955935207
2017-12-06,stationery,1024.619555258141,561.2079675843502,1493.8896840269044
2017-12-07,stationery,1126.0382542280047,676.3506541796016,1610.2450286014457
2017-12-08,stationery,1064.3247638707808,616.764838646381,1542.1159407022271
2017-12-09,stationery,1054.7071041709705,571.7854862061482,1507.9482610352889
2017-12-10,stationery,1050.0412417715447,564.4920604794166,1516.3008538426984
2017-12-11,stationery,1076.50318531714,630.0582336513769,1532.5590975731648
2017-12-12,stationery,1122.3982475243927,689.4551948983258,1560.2464488395535
2017-12-13,stationery,996.6829006786045,512.282944353578,1492.97965700423
2017-12-14,stationery,1083.159820582323,611.3680465538706,1564.2396382704646
2017-12-15,stationery,1006.8829326364043,529.928856566321,1430.964477283867
2017-12-16,stationery,983.3287022766744,514.3373113498964,1454.6370011416275
2017-12-17,stationery,965.589519802403,508.42757508601346,1426.7859824315708
2017-12-18,stationery,980.0606878228871,497.4117681567808,1447.893220730495
2017-12-19,stationery,1015.2449558696719,562.9680114188624,1466.2888480189458
2017-12-20,stationery,880.2701421860373,440.35143165595196,1346.266643431781
2017-12-21,stationery,959.0805396434374,517.1390808126637,1406.8763120871608
2017-12-22,stationery,876.6589400857314,415.077385834419,1353.2941269465234
2017-12-23,stationery,848.7359271884079,329.2081398255509,1322.637506158465
2017-12-24,stationery,828.4416686063629,370.586220041844,1311.733999196313
2017-12-25,stationery,842.172421932053,346.9317355544118,1293.3942247873
2017-12-26,stationery,878.3953757806817,444.5302389142224,1346.501235379791
2017-12-27,stationery,746.1674253132959,296.30363638271547,1188.8511481003302
2017-12-28,stationery,829.3285502352625,385.20937109280163,1316.696169273104
2017-12-29,stationery,752.9066476413858,276.8792340955229,1208.1704555547208
2017-12-30,stationery,732.2900651494533,254.6366634634547,1175.5057576374127
2017-12-31,stationery,720.4236519209005,249.24067367701983,1185.02851812569
2018-01-01,stationery,743.4997683326353,319.3930665467746,1182.2041511867096
2018-01-02,stationery,789.7680979708842,327.4197606093145,1266.4616161436763
2018-01-03,stationery,668.0596700938127,223.5523086984843,1175.8671813763267
2018-01-04,stationery,761.9856298862381,282.3337006357993,1205.1957867284466
2018-01-05,stationery,696.3474746838219,181.18706744130097,1178.1520583770337
2018-01-06,stationery,686.3148673621181,202.30613463293957,1184.7874630117853
2018-01-07,stationery,684.626713620579,192.68054587673302,1203.9365623434592
2018-01-08,stationery,717.2868198162256,258.738397993113,1204.141165232336
2018-01-09,stationery,772.3778608482394,336.6974246772122,1269.0349597602308
2018-01-10,stationery,658.3833122721984,180.29049396058858,1113.8532090466038
2018-01-11,stationery,759.0060616710014,292.8410630135198,1222.4846822533068
2018-01-12,stationery,698.9638224777104,259.2591732418246,1187.5148839875626
2018-01-13,stationery,693.3739398244603,226.515249058797,1184.40450011454
2018-01-14,stationery,694.9549838408634,223.72860070140302,1155.0838400589764
2018-01-15,stationery,729.7220933650348,295.29013399196,1198.6879311997857
2018-01-16,stationery,785.7998147364281,323.10539867623015,1257.7637022437304
2018-01-17,stationery,671.9477788921736,205.32363368424927,1143.2536112636067
2018-01-18,stationery,771.7597248325824,304.4081065444169,1275.59346504333
2018-01-19,stationery,710.0725947499898,229.014485069831,1147.7811064146135
2018-01-20,stationery,702.141855281435,230.30039470697855,1176.8974036687614
2018-01-21,stationery,700.8388097910905,237.6036536020883,1153.0410396630311
2018-01-22,stationery,732.3413293174929,254.37355306843293,1199.801050224692
2018-01-23,stationery,784.9418725003734,325.1168245292203,1236.2951796898542
2018-01-24,stationery,667.5682681954556,208.70110697618566,1122.8341590382552
2018-01-25,stationery,763.9779007766414,314.67247464803245,1274.4812716942731
2018-01-26,stationery,699.1621532320361,247.72242013694924,1165.5316450164908
2018-01-27,stationery,688.5173867657849,222.12309341976055,1145.706251962978
2018-01-28,stationery,684.8243600258153,194.369642486404,1140.583470881624
2018-01-29,stationery,714.5775048602087,269.36409092384287,1164.3473899298294
2018-01-30,stationery,766.1482460150737,297.57929694019384,1244.7320829444361
2018-01-31,stationery,648.5176818449477,171.24139344319613,1094.1103680549636
2018-02-01,stationery,745.4694329867746,247.93057167745584,1199.401549790267
2018-02-02,stationery,681.9935237370213,196.32299124008495,1150.2768907648426
2018-02-03,stationery,673.4575861602823,175.21663244473925,1125.5142144771785
2018-02-04,stationery,672.801257125888,166.21082585342822,1137.4084451800547
2018-02-05,stationery,706.2252681697781,212.70223581580026,1135.4767931270474
2018-02-06,stationery,761.9991358384364,234.95843646194635,1211.8583650947974
2018-02-07,stationery,648.9829277899573,212.67446456249178,1146.1395244295304
2018-02-08,stationery,750.8237104011729,281.9764137163442,1249.327072196198
2018-02-09,stationery,692.3634640173871,235.47910329604062,1158.8219633935096
2018-02-10,stationery,688.8146427521856,226.9601323188529,1164.44395465052
2018-02-11,stationery,692.9591273567409,250.94895275996464,1185.8949983088796
2018-02-12,stationery,730.8419441369002,289.2109297568494,1207.5591711907025
2018-02-13,stationery,790.5835288964968,306.8020599650463,1254.3456976020893
2018-02-14,stationery,680.9058842100251,198.03027045978854,1159.8142382241074
2018-02-15,stationery,785.3331140593838,336.2868747586345,1248.1057459975875
2018-02-16,stationery,728.4619015735964,288.74181030428974,1208.4614093804423
2018-02-17,stationery,725.5635408932576,227.9079847958251,1228.8596897133225
2018-02-18,stationery,729.3621129677474,271.04327466269746,1224.9557636764837
2018-02-19,stationery,765.8711791927765,318.1904736812852,1243.2612612114383
2018-02-20,stationery,823.2071842577344,355.49239345176403,1285.796752168985
2018-02-21,stationery,710.1159918330432,238.74260077927582,1167.8205303387058
2018-02-22,stationery,810.1730261954438,383.04563184887417,1299.111822256878
2018-02-23,stationery,748.1937029303293,257.8019538758073,1213.3130394009472
2018-02-24,stationery,739.4102551405847,243.85019232448036,1239.4817301353871
2018-02-25,stationery,736.670667571284,314.933969787585,1193.125432705154
2018-02-26,stationery,766.1310908486364,319.26851760494094,1231.9737950635354
2018-02-27,stationery,816.0655493586128,335.4963809946543,1258.8562619757004
2018-02-28,stationery,695.3883599757514,262.69244479609387,1201.7170937531707
2018-03-01,stationery,787.8498469878889,347.2381477362812,1253.7666510429215
2018-03-02,stationery,718.442157080375,235.95152443423999,1208.7300092566752
2018-03-03,stationery,702.5714066627437,242.9746755010624,1170.8887721032559
2018-03-04,stationery,693.2520015078685,245.05118958368993,1169.3069577632864
2018-03-05,stationery,716.7946266761425,220.13328013566897,1172.5237016574436
2018-03-06,stationery,761.5845959304621,320.96155863724806,1256.0670711283037
2018-03-07,stationery,636.6823141796447,142.32399951805314,1073.3715428165124
2018-03-08,stationery,725.9340901537408,224.57318722480179,1169.740690796428
2018-03-09,stationery,654.4026379114202,181.75272434920203,1109.8034961838434
2018-03-10,stationery,637.5373446574861,154.75678299844267,1106.3586902134925
2018-03-11,stationery,628.367440658445,134.2798183862617,1119.19829997722
2018-03-12,stationery,653.1896002767388,213.74572556166714,1149.798463941199
2018-03-13,stationery,700.373918498499,254.30380797661417,1185.8367393008132
2018-03-14,stationery,578.8837815121678,117.53402752387005,1066.5204654798008
2018-03-15,stationery,672.4702857618656,196.11558424778755,1164.0228619857994
2018-03-16,stationery,606.0780443138758,137.494101773733,1055.447736427501
2018-03-17,stationery,595.0186127576023,108.69092139284298,1061.826492473972
2018-03-18,stationery,592.1673395550833,150.89411655404078,1069.7300628941484
2018-03-19,stationery,623.6550697541152,167.75639020799917,1109.2357662588397
2018-03-20,stationery,677.67853500694,220.20016932417556,1132.5282386777894
2018-03-21,stationery,563.0248287063954,73.70678130277769,993.9003101030136
2018-03-22,stationery,663.2704959568656,204.30640935090307,1132.568867293909
2018-03-24,stationery,597.9433290282035,103.54513350310148,1069.6597441183203
2018-03-25,stationery,600.2574605678367,96.31093603368652,1133.2568403438752
2018-03-26,stationery,636.1412821290737,133.5847370568364,1122.303129166031
2018-03-27,stationery,693.6894226924135,196.2911469714664,1174.3318978713253
2018-03-28,stationery,581.6112738670975,103.9869011764778,1091.1428912544893
2018-03-29,stationery,683.4320091059707,202.08141672513565,1175.6366853787395
2018-03-30,stationery,623.9042123678836,179.8023208734219,1075.5705257988259
2018-03-31,stationery,618.1861936756166,138.53668004324118,1119.4003631251167
2018-04-01,stationery,619.0426670505531,129.77108927928091,1076.1587836679917
2018-04-02,stationery,652.5391194469133,181.6696761410662,1145.2347060085972
2018-04-03,stationery,706.8536351516713,209.69649385564398,1181.8010255256145
2018-04-04,stationery,590.8015396233791,143.1826684551516,1058.1000482305117
2018-04-05,stationery,688.0333920934742,231.21885297917356,1170.1475522804521
2018-04-06,stationery,623.4430735034479,153.21546795327836,1099.5430161335373
2018-04-07,stationery,612.342144975449,131.8753648953349,1069.6170880981733
2018-04-08,stationery,607.656261449307,133.04262611555862,1095.3740382665187
2018-04-09,stationery,635.6150863168447,151.75399783656414,1105.282580032153
2018-04-10,stationery,684.559593537926,196.47837881527786,1150.2104701460382
2018-04-11,stationery,563.4622447149899,81.4685911658304,1042.7150949930933
2018-04-12,stationery,656.1206920725282,204.9005370403355,1125.677907959792
2018-04-13,stationery,587.5618703045427,122.97329890571663,1053.1310317958278
2018-04-14,stationery,573.2127605013311,143.05928427052132,1064.3980464361707
2018-04-15,stationery,566.0937075763691,112.84648362556906,1047.247410813783
2018-04-16,stationery,592.5058197997985,143.28502966625112,1069.7006775007926
2018-04-17,stationery,640.8364036517975,170.30720764238313,1133.2837547634392
2018-04-18,stationery,520.0779702917403,60.458659848085844,1016.0427003072066
2018-04-19,stationery,614.0214942144156,126.65022772018006,1090.1465305908314
2018-04-20,stationery,547.6607967786927,69.22074216663334,1019.9154403667587
2018-04-21,stationery,536.364327430837,64.02197681923906,1036.3168740056267
2018-04-22,stationery,533.0701937941449,61.963495492107135,1031.409267886634
2018-04-23,stationery,563.9759201916252,61.10390520635042,1000.9693095963379
2018-04-24,stationery,617.3468212215366,171.0261103553306,1058.8912074819223
2018-04-26,stationery,601.6936672735923,122.76145497564802,1063.252738530964
2018-04-27,stationery,541.1512143695373,99.98792656942146,1011.3384715275267
2018-04-28,stationery,535.6217546114121,48.6425700016253,980.3502578309478
2018-04-29,stationery,537.8873099651502,43.27665919961037,1007.9635488631691
2018-04-30,stationery,573.9953359688883,111.40014097512653,1045.8641439415687
2018-05-01,stationery,632.0712422988539,146.77119100255513,1104.8922780262242
2018-05-02,stationery,520.8446945035291,53.35063518859617,974.233390160337
2018-05-03,stationery,623.8501770785455,146.44200238922852,1103.6014419376593
2018-05-04,stationery,565.8384906293029,87.87854642689172,1023.5736460745527
2018-05-05,stationery,561.9552613278966,85.63228013445749,1046.3243670486556
