customer_id,last_purchase,frequency,monetary,recency,R,F,M,rfm_score,rfm_total,segment
25734fdb-4636-484c-9e43-c5c3db4edb30,2017-10-10,1,136.44,326,1,1,1,111,3,Hibernating
25756ff9-4310-4e21-99a4-d79d934ae4a0,2017-12-20,2,149.72,255,2,2,2,222,6,Need Attention
2583a7ba-a182-4368-8072-1ad2f6907148,2018-03-25,3,217.0,160,3,3,2,332,8,Loyal Customers
258401e7-6ac3-40d9-8352-70813a6edd5f,2018-01-08,2,327.0,236,2,2,3,223,7,Need Attention
258777f0-ce43-4936-b5eb-4b6691454024,2017-10-26,1,74.62,310,1,1,1,111,3,Hibernating
2588911c-f72f-4d8a-b6c3-3862c5ad5a53,2018-05-28,1,247.02,96,4,1,2,412,7,Potential Loyalists
258b6df2-55a2-41a3-aa1b-d394d6bf91b3,2018-03-23,3,488.4,162,3,3,3,333,9,Loyal Customers
258d87fa-b928-4999-a6ae-d9c6cbaa5253,2018-03-16,3,313.37,169,3,3,3,333,9,Loyal Customers
2591b188-ff63-499e-8f5b-db216fc59e5f,2017-12-19,4,864.75,256,2,4,4,244,10,Loyal Customers
25949f8e-a960-4211-bb6d-0b81b5d65819,2018-08-13,4,715.24,19,5,4,4,544,13,Champions
259818c5-053d-4a7f-be1d-886cae9aa7b7,2018-06-27,4,984.02,66,4,4,4,444,12,Champions
259ba2e2-ab7b-456c-af5e-b3a533b1d105,2017-01-03,1,443.17,606,1,1,3,113,5,Hibernating
25a9f685-76d5-4cc7-bef0-ca13e4b2a707,2018-05-26,2,124.92999999999999,98,4,2,1,421,7,Potential Loyalists
25ac0a4e-94e2-4934-9d30-dd976035fea1,2018-08-14,2,196.05,18,5,2,2,522,9,Potential Loyalists
25b2f8a9-2bdf-49db-a2f1-d05dbce454af,2018-01-12,3,317.5,232,2,3,3,233,8,Loyal Customers
25c52d0f-f21d-4ccf-9c59-0cb4b59a480c,2017-12-27,1,80.12,248,2,1,1,211,4,About to Sleep
25c9aa0b-797e-45b5-8d32-270aa52af23c,2018-07-24,8,2081.48,39,5,5,5,555,15,Champions
25d234fa-b02d-4bf1-b62f-c7eb37d25f89,2018-08-08,7,1532.39,24,5,5,5,555,15,Champions
25d464f9-4eb6-43d3-a807-791368ca479a,2018-02-04,2,333.66999999999996,209,2,2,3,223,7,Need Attention
25dbb597-86cd-4464-a248-64c4d0112a34,2018-02-18,2,778.69,195,3,2,4,324,9,Potential Loyalists
25e22838-5d21-4712-a6a1-a0d8c9ab6493,2018-03-22,2,327.1,163,3,2,3,323,8,Potential Loyalists
25f2d425-0390-492b-81b7-4bdb8e2955b2,2017-04-19,1,125.29,500,1,1,1,111,3,Hibernating
25f81c6d-f989-4a17-a260-afef6c626634,2018-03-21,2,278.78,164,3,2,2,322,7,Potential Loyalists
25f9ff27-f81f-4bee-98e4-93ed93b0b826,2018-05-16,2,138.46,108,4,2,1,421,7,Potential Loyalists
260bc582-bdfb-4433-b686-182b30759822,2017-12-07,4,1024.6599999999999,268,2,4,5,245,11,Loyal Customers
261193eb-5491-4932-90d3-b46be844a930,2018-06-13,2,149.63,80,4,2,2,422,8,Potential Loyalists
261abe14-232d-4d30-a3fb-d323eaade2d5,2018-01-29,3,1042.52,215,2,3,5,235,10,Loyal Customers
26230def-ece3-4f51-b0aa-e1fb7ad6b57a,2017-04-17,1,76.55,502,1,1,1,111,3,Hibernating
2624c98c-1183-403e-b0c4-8e42966f8838,2018-03-06,3,294.93,179,3,3,2,332,8,Loyal Customers
26313edb-5c47-46fd-8d4b-22dda1cb5336,2017-06-17,1,150.85,441,1,1,2,112,4,Hibernating
263f26f0-f2bd-4142-9efd-eff3d9e7e717,2018-01-24,2,172.4,220,2,2,2,222,6,Need Attention
26422c80-d828-4cec-8117-a03bbc247f95,2018-08-16,3,1480.56,16,5,3,5,535,13,Loyal Customers
2644f615-673b-4997-a011-e120582336f4,2018-03-11,3,348.85,174,3,3,3,333,9,Loyal Customers
26488303-6b1b-43c1-be9a-e5fc6b7b70f2,2018-02-25,4,295.49,188,3,4,2,342,9,Loyal Customers
264e4b4c-b657-46a4-95c9-a907ff5a559f,2018-04-21,3,954.11,133,3,3,4,334,10,Loyal Customers
2654a2c0-6ad9-447e-bb54-bbba480d051d,2018-08-17,2,1529.21,15,5,2,5,525,12,Potential Loyalists
2655061e-945d-4ba3-82ca-399d1b3db9ec,2018-06-28,6,2371.88,65,4,5,5,455,14,Champions
2657c520-f1ad-4435-b97e-073e4f85e216,2018-08-14,4,583.76,18,5,4,4,544,13,Champions
266c1b43-10c8-4e1d-9a3a-d13a5758e978,2018-08-19,2,1032.56,13,5,2,5,525,12,Potential Loyalists
266eb619-3ab8-44d5-a8d4-fe98cb44c7b2,2017-08-25,1,64.92,372,1,1,1,111,3,Hibernating
267a648a-f7a3-4a7f-abc5-bda1610de34d,2018-05-03,8,2434.11,121,4,5,5,455,14,Champions
26858c13-10d2-4933-90a7-160eceb971ef,2018-08-26,4,2120.77,6,5,4,5,545,14,Champions
2686e2bb-44a7-4db0-99bb-eea0bc02b8c0,2017-11-20,3,553.2,285,2,3,3,233,8,Loyal Customers
268a46c1-6ee0-47f7-94a9-7566383ae837,2017-11-07,5,732.68,298,2,5,4,254,11,Loyal Customers
268f6b2f-9b61-4b01-b58c-a7436c181df6,2018-08-30,4,437.44,2,5,4,3,543,12,Champions
2691133c-8e02-4023-bcaf-50a75ab43052,2018-01-08,1,59.55,236,2,1,1,211,4,About to Sleep
269281ff-0b5b-4949-9f25-9e31c4bb301f,2017-10-24,3,338.77,312,1,3,3,133,7,At Risk
26933f68-6a2b-473c-838f-100cb4579f01,2018-06-14,10,1610.2199999999998,79,4,5,5,455,14,Champions
26964ec1-e4a8-4061-94fc-15659fccb439,2018-06-25,2,700.14,68,4,2,4,424,10,Potential Loyalists
26a82a31-c0cb-4158-8069-cffca214bdb1,2018-06-03,1,841.6500000000001,90,4,1,4,414,9,Potential Loyalists
26ae7fbd-4bd4-4ce2-aa7a-7e2ee6c00557,2018-05-30,1,795.6600000000001,94,4,1,4,414,9,Potential Loyalists
26cfee2d-2ae0-441f-a7b0-7ad305f01dde,2018-07-25,2,83.24,38,5,2,1,521,8,Potential Loyalists
26cff60a-482f-49bd-8606-dcabb763ec61,2018-06-27,3,509.35,66,4,3,3,433,10,Loyal Customers
26d0537b-b789-4826-9d55-d94f855253fb,2018-05-21,9,1444.37,103,4,5,5,455,14,Champions
26d35bda-e5dd-4bb6-bb5e-391e4024eabf,2018-08-08,1,154.69,24,5,1,2,512,8,Potential Loyalists
26e80b90-7e2f-4be2-82d0-00f3eaa3c186,2018-04-17,5,551.5699999999999,137,3,5,3,353,11,Loyal Customers
26ef754c-8362-42ae-9497-0b9461ed5baf,2018-07-31,2,238.29,32,5,2,2,522,9,Potential Loyalists
26f68487-b4a5-42eb-af94-95642c94675a,2018-04-02,2,191.09,152,3,2,2,322,7,Potential Loyalists
26f755b2-fdfd-4c84-9090-a7c3375701df,2018-08-01,3,555.31,31,5,3,3,533,11,Loyal Customers
26fbd812-4388-4f41-b995-388fe0792729,2017-12-12,2,408.22999999999996,263,2,2,3,223,7,Need Attention
26fdef96-900e-499a-a238-9b72f69bfa6d,2018-01-26,4,1330.76,218,2,4,5,245,11,Loyal Customers
2704b507-8729-4ceb-830e-a5ba52a7baf1,2018-07-29,1,38.1,34,5,1,1,511,7,Potential Loyalists
270603b8-b9ae-46a6-80b5-4ed055396bc7,2017-10-12,2,192.76,324,1,2,2,122,5,At Risk
270eecd0-97bd-4499-a6d7-e3969d0a13d2,2018-05-21,2,173.41,103,4,2,2,422,8,Potential Loyalists
27356f6e-e41d-4c95-8d3e-5c3be9b840a8,2018-07-11,4,796.46,52,5,4,4,544,13,Champions
2742685d-1ea6-48f2-902d-6b4b730d9b49,2017-10-17,1,209.52,319,1,1,2,112,4,Hibernating
2744d417-6ead-453c-ae08-53b449e05fa3,2017-01-10,1,69.35,599,1,1,1,111,3,Hibernating
274a24c3-b8ee-49b0-b9dc-5cffe807ffd7,2018-05-27,4,333.5,97,4,4,3,443,11,Champions
27528fe6-d7b1-4e2c-848d-2f8f8fdbb0d4,2018-06-26,3,667.8100000000001,67,4,3,4,434,11,Loyal Customers
2753e201-3094-49ab-85cc-9307e2d83961,2018-08-21,4,855.56,11,5,4,4,544,13,Champions
275d96a2-e537-4e29-93f4-e6496ab26e96,2018-01-02,2,205.82,242,2,2,2,222,6,Need Attention
275e02bf-bebf-4bf5-b45b-670fd0c49ad5,2018-06-14,2,630.24,79,4,2,4,424,10,Potential Loyalists
27645f5c-ea7f-483c-819e-43418a8fae7b,2018-01-22,2,257.44,222,2,2,2,222,6,Need Attention
27693494-7ff8-4b9d-ac3c-45639df7b1dc,2018-04-24,4,341.6,130,3,4,3,343,10,Loyal Customers
276a940b-0de4-4482-af67-51f602a74708,2018-08-29,2,358.15000000000003,3,5,2,3,523,10,Potential Loyalists
2771f729-76c8-4509-ab54-84562fef10c1,2018-03-07,3,453.32,178,3,3,3,333,9,Loyal Customers
277aad0a-c2cd-4d3c-872d-6c4f767e0f46,2017-05-27,1,178.81,462,1,1,2,112,4,Hibernating
279067fb-32b5-4143-a6e0-dd90503f9388,2018-05-09,1,74.96,115,4,1,1,411,6,Potential Loyalists
2793f395-c50d-47d2-8ef4-806249cb9bad,2018-06-06,4,609.51,87,4,4,4,444,12,Champions
27960284-51f1-4fc5-9662-4a9fc6ea3af3,2018-03-17,5,841.77,168,3,5,4,354,12,Loyal Customers
27965686-e7e1-4182-afcc-694c41797cf4,2017-07-30,1,108.66,398,1,1,1,111,3,Hibernating
2796bf3a-e4bf-4da2-b068-22c1f8af691c,2018-04-19,1,253.66,135,3,1,2,312,6,Potential Loyalists
27a81f52-1604-49ab-a537-0552902e1d2d,2018-08-24,3,426.25,8,5,3,3,533,11,Loyal Customers
27aa6e80-cd0d-4646-9e50-66f46090b10d,2017-11-25,1,163.66,280,2,1,2,212,5,About to Sleep
27ac302e-fb0f-46a8-89af-0eb6841a048a,2018-06-07,1,92.25,86,4,1,1,411,6,Potential Loyalists
27b2d129-99ef-4e53-9062-2ebd9b87880e,2017-04-29,1,65.11,490,1,1,1,111,3,Hibernating
27b48cd5-beff-405d-b8ba-f006103016c1,2017-04-16,1,322.96,503,1,1,3,113,5,Hibernating
27b75ca8-d3ff-4ad5-94e8-a47faadf6229,2018-04-16,7,1097.79,138,3,5,5,355,13,Loyal Customers
27c6184d-f821-4137-9edb-575a60d0a81d,2018-01-12,2,499.89,232,2,2,3,223,7,Need Attention
27c7cdcd-972e-45f9-9b56-a79faf449730,2018-01-10,1,42.7,234,2,1,1,211,4,About to Sleep
27c7d72f-15c9-43cd-b63f-b33584cb0a2e,2018-03-03,2,64.38,182,3,2,1,321,6,Potential Loyalists
27cb86a0-1d59-4185-b0ac-a66041983251,2017-11-20,7,948.98,285,2,5,4,254,11,Loyal Customers
27ce27f3-ce47-40d2-a0e6-8ae5cd55cf28,2018-05-05,5,558.45,119,4,5,3,453,12,Champions
27ce4e5c-2ee0-44b5-8a0b-e73bc0b0914c,2018-05-07,4,1344.86,117,4,4,5,445,13,Champions
27d284c9-d344-4b89-bb98-437575974222,2018-02-03,3,423.38,210,2,3,3,233,8,Loyal Customers
27e8d7bf-a5a9-467e-8795-85e7b8a23684,2018-07-23,4,1968.24,40,5,4,5,545,14,Champions
27ea4e9d-e4e6-4bf8-ab10-92e1a7d68323,2018-03-11,3,1553.6,174,3,3,5,335,11,Loyal Customers
27eb74c7-872e-41df-af66-89671d8b0328,2018-07-24,5,1773.84,39,5,5,5,555,15,Champions
27ed3ce4-1f11-4e1a-9758-bff820fdfa93,2017-11-18,1,54.24,287,2,1,1,211,4,About to Sleep
27f67fca-ec80-4dcb-8029-9c5561f1cfb3,2018-02-27,7,1526.78,186,3,5,5,355,13,Loyal Customers
27f84699-552a-470d-aaa1-46c0cde6b0fe,2018-02-28,2,124.9,185,3,2,1,321,6,Potential Loyalists
27f84e21-2a47-4783-8a9e-617021fd4a0d,2018-04-25,4,877.4599999999999,129,3,4,4,344,11,Loyal Customers
27fe6cdd-ceb8-4ae4-8b61-97c9aa8edea2,2017-12-29,3,238.84,246,2,3,2,232,7,Loyal Customers
27ff4685-f5c4-451b-85d2-7f6e73480c42,2018-08-28,3,581.9000000000001,4,5,3,4,534,12,Loyal Customers
280225c1-6e3d-4600-b493-35270187f893,2017-12-01,1,135.48,274,2,1,1,211,4,About to Sleep
28048a2b-1e02-48fa-b4d7-cae9f4dc3e9a,2017-10-01,3,832.3399999999999,335,1,3,4,134,8,At Risk
2807168f-93fc-4855-a874-da6549c88337,2018-03-14,3,254.73000000000002,171,3,3,2,332,8,Loyal Customers
28154216-d2be-4125-8a0c-52985dcf5c89,2018-06-17,4,303.65,76,4,4,2,442,10,Champions
28192273-6093-41ae-a60e-88788c51f0c2,2018-07-22,3,277.84000000000003,41,5,3,2,532,10,Loyal Customers
281ab3bd-b545-40e0-801d-8fccc8aa7d71,2018-07-20,3,2117.41,43,5,3,5,535,13,Loyal Customers
282a6205-4562-48d5-9949-2566eb73e58a,2018-06-04,2,1280.51,89,4,2,5,425,11,Potential Loyalists
282bfe76-027a-4f6d-a0fb-8415d13e8603,2018-06-29,4,442.74,64,4,4,3,443,11,Champions
282c51d2-2b0a-4e48-9e6d-2d3839a9afac,2018-03-10,5,906.11,175,3,5,4,354,12,Loyal Customers
283003aa-256c-4bb8-b4ac-c1ccc74130e4,2017-10-02,2,2092.38,334,1,2,5,125,8,At Risk
283727c2-dd26-4348-9863-0879d7996aaa,2017-10-29,4,2498.84,307,1,4,5,145,10,At Risk
283a9906-64a6-43cc-9cee-06545e6a6f2e,2018-04-10,6,1740.28,144,3,5,5,355,13,Loyal Customers
283b5525-f389-4475-b16c-6648c97f7447,2018-08-14,8,695.46,18,5,5,4,554,14,Champions
2841331f-7a6f-49c6-8e38-021f1a690cf0,2018-04-16,5,322.24,138,3,5,3,353,11,Loyal Customers
2846cec7-b787-42db-aa2b-0b48300c5475,2017-12-30,3,1399.13,245,2,3,5,235,10,Loyal Customers
284e0a36-543e-4322-a024-c552ffb81b48,2017-11-19,1,254.48,286,2,1,2,212,5,About to Sleep
285c5fe2-c200-41e7-8fac-e5d00cd04bfd,2018-08-06,7,489.16,26,5,5,3,553,13,Champions
28608648-8b4e-4c6d-9652-428ddb4ff921,2018-05-14,3,931.46,110,4,3,4,434,11,Loyal Customers
2860ba06-b5ab-414b-a85e-c59ae9b6ad04,2017-09-13,2,278.33,353,1,2,2,122,5,At Risk
2869c91d-82b3-43bc-8d44-f503a36f8ebc,2018-02-08,1,453.66,205,2,1,3,213,6,About to Sleep
286d1416-cbc3-41b3-8587-05fdf1fa751a,2017-08-06,4,333.62,391,1,4,3,143,8,At Risk
28715d31-5fc1-4f18-9f1f-aa9fdc92da39,2018-01-25,2,714.88,219,2,2,4,224,8,Need Attention
28751607-1f5d-492f-ac2d-a4f924e56be1,2018-02-16,3,558.92,197,3,3,4,334,10,Loyal Customers
287ca6f7-2bd2-4a39-b9b2-28cbce68f7b2,2018-05-30,4,400.52,94,4,4,3,443,11,Champions
287d3023-a230-41f6-825d-24787662e8be,2017-11-09,2,169.57,296,2,2,2,222,6,Need Attention
287db522-5099-4f4a-8ca3-5b507b3b59e1,2018-02-26,1,72.41,187,3,1,1,311,5,Potential Loyalists
2885c605-1c1c-492e-9954-e354ca8a8846,2017-11-23,1,585.04,282,2,1,4,214,7,About to Sleep
2887c93c-70e4-4ad5-94e2-d9611a511e0e,2017-07-30,1,57.84,398,1,1,1,111,3,Hibernating
288b9a3d-009b-45aa-898f-63b2074231ce,2018-03-11,2,625.3000000000001,174,3,2,4,324,9,Potential Loyalists
28a1626f-52f9-4ee3-9d80-e25f35e4df20,2018-01-08,1,1615.98,236,2,1,5,215,8,About to Sleep
28a1aaf8-4e52-47fb-af3d-0c72218b2a28,2017-11-02,2,167.81,303,1,2,2,122,5,At Risk
28a73826-0889-4c7e-a915-7f8dddc78bd3,2018-03-28,2,1616.38,157,3,2,5,325,10,Potential Loyalists
28afa9bc-6379-40b7-bbf6-a262e4bc1885,2018-03-16,3,244.32,169,3,3,2,332,8,Loyal Customers
28bba5df-8f64-474f-b8cc-5c2a56f4ecfa,2018-06-18,2,479.4,75,4,2,3,423,9,Potential Loyalists
28c53aee-5b74-4c9c-90a4-633c08df0263,2017-07-31,1,95.27,397,1,1,1,111,3,Hibernating
28d7be8e-b402-40a5-9b83-285f5dac943f,2018-04-19,2,410.82,135,3,2,3,323,8,Potential Loyalists
28e17158-0181-4187-a500-712238f5efca,2017-07-18,1,149.83,410,1,1,2,112,4,Hibernating
28e51dc2-e40b-4a00-885f-d0bca6f47b84,2018-06-15,7,986.24,78,4,5,4,454,13,Champions
28ee8b4f-d9e4-4e59-a3cf-50eaaa02a4bd,2018-07-21,2,586.92,42,5,2,4,524,11,Potential Loyalists
28f641f4-7c78-428b-9f6b-e163231a5043,2017-05-22,1,54.76,467,1,1,1,111,3,Hibernating
28f6e8f6-ba6f-4d7e-bc75-9cd57d3aeeec,2017-02-02,1,25.05,576,1,1,1,111,3,Hibernating
28f7c0af-ec40-4ea1-80ae-aea8aae18dba,2017-11-23,2,152.62,282,2,2,2,222,6,Need Attention
28f830a9-0075-483e-ac7a-921cff2c54cf,2017-07-25,1,245.49,403,1,1,2,112,4,Hibernating
2900db0a-5e94-47cd-9fc8-3f43e9bfdbf6,2017-10-27,1,345.62,309,1,1,3,113,5,Hibernating
2901008e-7848-45f6-9833-80b142b8baf7,2017-11-04,1,74.19,301,1,1,1,111,3,Hibernating
290b2a5b-92d6-4878-9e64-d612ef162523,2018-04-29,6,1093.59,125,4,5,5,455,14,Champions
290c6852-64b4-4268-83c6-22e27de5e6d6,2017-07-08,3,1309.17,420,1,3,5,135,9,At Risk
2915ef24-3c08-4961-9b42-532f74f992ae,2017-06-24,1,72.91,434,1,1,1,111,3,Hibernating
2922724d-894c-4b1a-9767-8ebcfed9e488,2018-03-27,2,190.3,158,3,2,2,322,7,Potential Loyalists
292d9385-d317-407f-afb5-937828b74759,2017-12-30,4,1430.27,245,2,4,5,245,11,Loyal Customers
29354913-3666-428c-8e86-f80eb9933c62,2018-05-05,1,58.76,119,4,1,1,411,6,Potential Loyalists
293977b3-c156-4caa-814e-cb442bfe8d4c,2017-07-19,1,134.73,409,1,1,1,111,3,Hibernating
293a82b2-c3e5-4230-ba50-ca91aeae8dd9,2017-06-19,1,356.9,439,1,1,3,113,5,Hibernating
29528f3d-3779-4097-8232-e0efcddf2837,2018-04-01,1,87.1,153,3,1,1,311,5,Potential Loyalists
29601147-04f3-4d09-9629-7ed360bb0228,2018-05-28,3,314.35,96,4,3,3,433,10,Loyal Customers
29611382-217e-4103-8baf-94013f689beb,2018-04-22,4,639.34,132,3,4,4,344,11,Loyal Customers
29737641-3f07-4eda-8fa2-3d9b322e0bb1,2018-05-06,2,328.05,118,4,2,3,423,9,Potential Loyalists
2978402a-902b-40e6-88e1-166cbe7733ec,2018-06-22,7,1006.4399999999999,71,4,5,5,455,14,Champions
297a8346-5013-4b14-8a2b-e9e17663a95c,2018-07-13,3,306.69,50,5,3,3,533,11,Loyal Customers
2998f6d1-4605-42c1-bb21-02a5edf09366,2018-03-24,12,4653.81,161,3,5,5,355,13,Loyal Customers
29aebda6-17a4-49a1-b75c-256f2696e5d4,2018-04-28,2,162.23,126,4,2,2,422,8,Potential Loyalists
29b26ac7-2aa2-4880-a7df-4ab6b87d2794,2018-08-13,11,2718.05,19,5,5,5,555,15,Champions
29b9a828-3255-48ea-a60e-fbf827a41fae,2018-07-22,2,328.33,41,5,2,3,523,10,Potential Loyalists
29c63151-d3da-44d5-9400-a51b4a263bf1,2017-07-21,2,101.69,407,1,2,1,121,4,At Risk
29c71880-0e76-4440-9fec-76f58c51aead,2017-09-08,1,212.75,358,1,1,2,112,4,Hibernating
29d1dd71-58f8-4dea-80ba-d6918b24266a,2018-01-22,2,1558.92,222,2,2,5,225,9,Need Attention
29d4bc4a-362f-4f14-8fa4-fd859e9c8ecf,2018-05-03,1,143.38,121,4,1,2,412,7,Potential Loyalists
29e38647-c946-403f-b603-c25a30d145b6,2018-03-11,3,1016.17,174,3,3,5,335,11,Loyal Customers
29e9b999-dfca-4196-b154-a827ee6ff31d,2018-07-25,3,735.24,38,5,3,4,534,12,Loyal Customers
29ecdb11-8c75-4864-8346-6f0e4d0cac5a,2018-03-28,3,195.98000000000002,157,3,3,2,332,8,Loyal Customers
29f24163-74f4-4247-8478-77ea83c58c3e,2018-01-28,2,339.04,216,2,2,3,223,7,Need Attention
29f4d96f-39ef-4e15-bb25-d561d4e8a7bf,2018-06-25,4,459.35,68,4,4,3,443,11,Champions
29f63da3-ce5e-4fdf-9215-f5074858f098,2017-12-20,2,672.1400000000001,255,2,2,4,224,8,Need Attention
29fffa7e-90f5-41ac-a752-849baf2d5692,2017-10-12,2,267.71,324,1,2,2,122,5,At Risk
2a0db975-1f13-4b6a-90cd-25090b7f1f26,2017-12-18,2,226.29000000000002,257,2,2,2,222,6,Need Attention
2a138a1b-b447-4754-9f36-d308f9b1f3fa,2018-07-05,3,158.57,58,5,3,2,532,10,Loyal Customers
2a13a6e4-cb12-4920-aa4c-017432809045,2017-11-17,3,395.13,288,2,3,3,233,8,Loyal Customers
2a14c9d8-5371-4a8d-92e4-7a99e6bf7a8e,2018-01-31,2,140.98000000000002,213,2,2,2,222,6,Need Attention
2a17e56c-1972-4e67-aa5d-72785aaa79ac,2017-12-25,2,1662.8500000000001,250,2,2,5,225,9,Need Attention
2a1dd868-2566-4845-a051-ccc2ae74b78d,2018-03-19,3,465.63,166,3,3,3,333,9,Loyal Customers
2a1f6c43-9d88-4c7d-8f26-28f008fffe2a,2018-04-17,3,383.58,137,3,3,3,333,9,Loyal Customers
2a22216a-3a5f-4b1b-b58f-a724bd848f22,2018-02-09,4,357.88,204,2,4,3,243,9,Loyal Customers
2a222389-7730-4391-98b9-ec4d93d7fec5,2018-08-22,2,209.95,10,5,2,2,522,9,Potential Loyalists
2a3b4ad8-fd4f-40ed-91df-903dc85cba5d,2018-04-19,2,1208.79,135,3,2,5,325,10,Potential Loyalists
2a3d60eb-372f-4a1a-a579-e2ef0e47897d,2018-06-11,3,402.27,82,4,3,3,433,10,Loyal Customers
2a4ecdf4-a41c-4aed-b83e-d99c2adb79f1,2017-11-18,1,23.69,287,2,1,1,211,4,About to Sleep
2a545a46-75b9-463a-a645-ee17325f47f3,2017-09-23,2,207.29,343,1,2,2,122,5,At Risk
2a61e879-2b41-4cc5-94d9-55b2eeaa3df7,2018-05-27,2,2690.76,97,4,2,5,425,11,Potential Loyalists
2a7de3a1-8075-4a96-8385-da0d6dc5a2ae,2018-05-17,2,201.41000000000003,107,4,2,2,422,8,Potential Loyalists
2a8c1775-48ec-41a7-bcd9-04c0bbb80a8f,2017-12-24,2,301.42,251,2,2,2,222,6,Need Attention
2a8fa6f6-1d40-40c0-917b-267f16567463,2017-10-07,1,46.28,329,1,1,1,111,3,Hibernating
2a938066-f398-4661-831b-6d22476f32ca,2017-05-18,1,294.02,471,1,1,2,112,4,Hibernating
2a9ca5d9-aa9f-4310-87ed-7a608922802f,2018-07-24,2,152.13,39,5,2,2,522,9,Potential Loyalists
2aab7a6a-95e9-4b24-a9ff-1ce67a87024d,2018-02-26,4,804.44,187,3,4,4,344,11,Loyal Customers
2abb0eeb-80bf-4d7e-aa64-025f0312121b,2018-08-07,5,736.3900000000001,25,5,5,4,554,14,Champions
2abbb607-7abb-4d70-9332-44e0af78d888,2018-03-11,2,298.35,174,3,2,2,322,7,Potential Loyalists
2abc4dd4-59e1-45b7-b731-61a233e4c657,2018-01-22,1,61.61,222,2,1,1,211,4,About to Sleep
2abd3c34-49f2-43d1-b6b4-5ea605cb332c,2018-06-13,3,1080.63,80,4,3,5,435,12,Loyal Customers
2abed6ad-ed66-4e56-a6a6-56c6b2a85ac5,2018-06-18,3,144.37,75,4,3,2,432,9,Loyal Customers
2ac54098-0dcf-4a2f-bcff-4a03123c6c9f,2018-04-17,3,1031.59,137,3,3,5,335,11,Loyal Customers
2ac820b3-09b7-4162-8271-3559f01822d7,2018-05-30,3,700.2900000000001,94,4,3,4,434,11,Loyal Customers
2ac8fe41-25b0-4d7d-b862-79242d78a432,2018-08-19,3,996.5,13,5,3,5,535,13,Loyal Customers
2acab2c2-9985-47b0-942e-cd1a386544af,2018-07-05,4,625.58,58,5,4,4,544,13,Champions
2ae31b55-97eb-49f8-a5df-d5095cdfd216,2018-04-30,2,217.97,124,4,2,2,422,8,Potential Loyalists
2ae5b57d-2dda-41e5-af3c-1b5d13eea50c,2017-09-25,1,50.17,341,1,1,1,111,3,Hibernating
2ae9b25e-8f5a-49d1-8a46-e0f5cf1e03ee,2017-12-11,2,279.19,264,2,2,2,222,6,Need Attention
2aed279e-a10f-46ee-9abe-ac961d0a596c,2018-05-12,2,751.5899999999999,112,4,2,4,424,10,Potential Loyalists
2af7095c-2515-418c-b407-0d6987deeb19,2018-08-11,2,318.37,21,5,2,3,523,10,Potential Loyalists
2af9282d-9a92-485f-b5be-de09bcec07c2,2018-01-05,2,700.85,239,2,2,4,224,8,Need Attention
2afcd6ea-d5a7-4b0f-a847-34e1f16a50e4,2018-06-26,4,652.53,67,4,4,4,444,12,Champions
2b067a79-b09a-4566-a9a1-e054da0320ce,2018-08-11,5,921.37,21,5,5,4,554,14,Champions
2b097c38-7c5a-4a0a-9bcd-a76b89fcc000,2018-03-14,4,894.09,171,3,4,4,344,11,Loyal Customers
2b0dfd32-5a05-415f-a087-abe2bf533c9a,2018-04-12,3,414.85999999999996,142,3,3,3,333,9,Loyal Customers
2b154dab-e088-4d95-ac0f-9ce583e3e7e3,2018-06-10,2,323.76,83,4,2,3,423,9,Potential Loyalists
2b166292-358b-4369-a035-a49021874baa,2018-06-16,2,175.74,77,4,2,2,422,8,Potential Loyalists
2b2a028a-e86a-4c76-89f9-b061fe16da89,2018-05-14,4,503.60999999999996,110,4,4,3,443,11,Champions
2b2db393-7ee0-43bc-abbf-37debfcf26c8,2017-10-01,1,835.08,335,1,1,4,114,6,Hibernating
2b2ea018-fe13-438f-b643-1f279e16adf3,2017-09-17,1,84.01,349,1,1,1,111,3,Hibernating
2b2ff405-bb91-4922-9fd7-613dd58d1f40,2018-08-23,2,366.31,9,5,2,3,523,10,Potential Loyalists
2b31d27a-f84e-41c0-be1c-877537720929,2018-04-08,2,923.78,146,3,2,4,324,9,Potential Loyalists
2b4225f0-0aba-4c86-b8ec-38686ff8a225,2018-07-09,1,664.41,54,5,1,4,514,10,Potential Loyalists
2b422d49-779d-49e2-9571-5105d8f898ee,2017-07-10,1,607.84,418,1,1,4,114,6,Hibernating
2b46d78a-46fb-42dd-9a2c-a8062601e36b,2018-05-09,3,288.51,115,4,3,2,432,9,Loyal Customers
2b47987f-2be2-4f87-bd8d-90556ff527b4,2017-07-07,1,180.84,421,1,1,2,112,4,Hibernating
2b4e7952-331f-498a-8fc2-ffdd02823dee,2017-06-22,1,68.13,436,1,1,1,111,3,Hibernating
2b4ee08c-e320-4389-8f27-dbdcfb4006a7,2018-02-02,5,793.01,211,2,5,4,254,11,Loyal Customers
2b4fb735-30a8-4185-b5f1-e1be12ac4cf5,2018-03-27,2,406.68,158,3,2,3,323,8,Potential Loyalists
2b5021c0-57f0-40c9-9d0c-3939fe7edc0f,2018-02-18,3,1002.58,195,3,3,5,335,11,Loyal Customers
2b566f47-b888-41e7-9bf0-01d07457be05,2018-07-08,3,1039.17,55,5,3,5,535,13,Loyal Customers
2b56785b-0f9f-4f14-8286-dcc870ed5f45,2018-08-28,5,1747.85,4,5,5,5,555,15,Champions
